recency,history,used_discount,used_bogo,is_referral,treatment,target_class,conversion,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,uplift_score
2,760.55,0,1,1,0,0,0,0,1,0,0,1,0,0.07919102249287348
3,663.31,1,1,1,1,2,0,0,1,0,0,1,0,0.08658992029917457
12,214.97,1,0,0,0,0,0,1,0,0,0,0,1,0.01786359287772138
1,834.46,0,1,1,0,0,0,0,1,0,1,0,0,0.1086064324485865
1,68.54,1,0,0,1,3,1,0,1,0,0,1,0,0.011170316175643638
2,490.66,0,1,0,0,1,1,0,1,0,0,0,1,0.057642892207661195
10,49.29,0,1,0,0,0,0,0,1,0,0,1,0,0.08115668385499628
2,29.99,0,1,0,1,3,1,0,1,0,0,1,0,0.0621816700436285
9,111.53,0,1,0,0,0,0,0,1,0,0,1,0,0.08024689619035355
1,121.05,0,1,0,0,1,1,0,1,0,0,1,0,0.0915610025019887
9,474.25,1,0,0,0,0,0,0,0,1,0,1,0,0.02048957410468384
4,115.76,1,0,1,0,0,0,0,1,0,0,1,0,0.016395634257602057
6,314.79,1,1,0,1,2,0,0,0,1,0,0,1,0.0696513537433108
2,1918.79,1,0,1,0,0,0,0,1,0,1,0,0,0.027194911349316397
2,91.44,0,1,0,0,1,1,0,1,0,0,1,0,0.0636838505833244
7,312.6,0,1,0,1,2,0,0,0,1,1,0,0,0.073680224199482
1,91.04,1,0,1,0,0,0,1,0,0,0,0,1,-0.0028703013623167517
1,525.73,1,1,1,1,2,0,0,1,0,0,1,0,0.08210408507903419
2,242.71,1,0,1,0,0,0,0,1,0,0,0,1,0.025765842153234228
12,76.69,1,0,0,0,0,0,0,1,0,0,1,0,0.009617667066204524
2,54.19,0,1,1,1,2,0,0,1,0,0,1,0,0.06988702480985341
10,97.87,1,0,0,0,0,0,1,0,0,0,0,1,0.015999142146854328
1,79.23,0,1,1,1,2,0,0,0,1,0,0,1,0.0888217681123946
3,567.99,1,0,1,0,0,0,0,0,1,1,0,0,0.007987485380985232
10,331.63,1,0,0,1,2,0,0,0,1,0,1,0,0.01204735604421403
4,162.09,1,0,1,1,2,0,0,0,1,0,1,0,0.01703130315535968
11,74.11,1,0,1,1,2,0,0,0,1,0,0,1,0.010400366273476902
10,382.7,0,1,1,0,0,0,0,0,1,0,0,1,0.07633192013039164
3,236.47,0,1,1,0,0,0,0,1,0,0,0,1,0.07253131637499384
6,59.66,0,1,1,0,0,0,0,0,1,0,0,1,0.08267649494079571
5,242.39,0,1,0,0,0,0,0,0,1,0,1,0,0.07137150069713405
12,35.58,1,0,0,0,0,0,0,0,1,0,1,0,0.015135651365285177
3,157.48,1,0,1,1,2,0,0,0,1,0,0,1,0.018077868547221446
4,331.57,0,1,1,0,0,0,0,0,1,1,0,0,0.07121661319168647
1,623.44,0,1,1,0,0,0,0,0,1,0,1,0,0.08582229980844466
7,67.57,1,0,0,1,2,0,0,1,0,0,0,1,0.009313824203557336
5,180.69,1,0,1,1,3,1,0,1,0,0,1,0,0.01466922297141117
7,29.99,1,0,1,0,0,0,0,1,0,0,1,0,0.01741058411720864
1,326.39,1,0,1,0,0,0,0,1,0,1,0,0,-0.0022588579219434413
9,457.22,1,0,1,0,0,0,0,0,1,0,1,0,0.028791762814031244
8,315.47,1,1,0,0,0,0,0,1,0,0,1,0,0.07174930846124941
4,212.31,1,0,0,0,0,0,1,0,0,0,0,1,0.005784636155659426
12,29.99,1,0,0,1,2,0,0,0,1,0,1,0,0.015135651365285177
9,75.24,0,1,0,1,2,0,0,0,1,0,0,1,0.08317864074730016
12,56.56,0,1,1,0,0,0,0,0,1,0,1,0,0.08220099656659909
2,104.52,0,1,1,1,2,0,0,0,1,0,1,0,0.06552115108956276
8,241.1,1,1,1,0,0,0,0,1,0,0,0,1,0.08485726470838718
9,432.19,0,1,0,0,0,0,0,1,0,1,0,0,0.07708536466544808
4,257.51,0,1,1,1,2,0,0,0,1,0,0,1,0.07236919957079342
8,29.99,0,1,0,1,2,0,1,0,0,0,0,1,0.06733350280777622
7,29.99,1,0,1,0,0,0,0,1,0,0,0,1,0.0160449788575929
4,83.14,1,0,0,1,3,1,0,0,1,0,1,0,0.008530894886972867
7,273.76,0,1,0,0,0,0,0,1,0,0,0,1,0.07268744208281273
9,379.06,1,0,1,0,0,0,0,1,0,0,1,0,0.01999708160828534
9,194.46,0,1,0,0,0,0,0,1,0,0,0,1,0.07667477840036557
9,217.65,1,0,1,0,0,0,0,0,1,0,0,1,0.018656553202623993
11,412.52,1,0,0,0,1,1,0,1,0,1,0,0,-0.009901276699645897
8,29.99,1,0,0,0,0,0,1,0,0,0,1,0,0.00924095437975489
3,221.23,0,1,0,0,0,0,0,1,0,0,1,0,0.06689964340466696
1,29.99,1,0,0,1,2,0,0,0,1,0,1,0,0.015787884934414062
6,399.66,0,1,1,1,2,0,0,1,0,0,1,0,0.07519348868066376
10,164.96,1,0,0,0,1,1,0,1,0,0,0,1,0.0018334948962895753
10,85.77,0,1,1,1,2,0,0,0,1,0,1,0,0.08255617677622941
1,563.61,0,1,1,0,0,0,0,1,0,0,1,0,0.09278611622792089
10,51.3,1,0,1,1,2,0,0,1,0,0,0,1,0.008473399738836276
12,176.89,1,0,1,1,2,0,0,1,0,0,0,1,0.006947279913508436
1,182.27,0,1,0,0,0,0,1,0,0,0,0,1,0.07467587227690561
4,424.44,0,1,0,1,3,1,1,0,0,0,1,0,0.03444327778565362
3,398.37,1,0,1,1,2,0,0,0,1,1,0,0,0.0005630633083960196
10,232.35,1,0,0,1,2,0,0,1,0,0,0,1,0.004162967683751684
6,66.1,1,0,1,0,0,0,0,0,1,0,1,0,0.02150565537232131
1,29.99,0,1,0,1,3,1,1,0,0,0,1,0,0.05150877079149166
10,92.69,1,0,1,1,2,0,0,1,0,0,0,1,0.0052437923583669305
10,160.37,0,1,1,0,0,0,0,1,0,0,1,0,0.07849983204012204
6,482.99,0,1,0,1,2,0,0,1,0,0,1,0,0.06611451119047343
12,233.89,1,0,1,1,2,0,1,0,0,0,1,0,0.01395619121732862
1,173.06,1,0,0,1,3,1,1,0,0,0,0,1,-0.015139700612464752
6,119.58,1,0,1,0,0,0,0,1,0,0,0,1,0.015431188458216116
1,221.02,1,0,0,0,0,0,0,1,0,0,1,0,-0.016905719780064832
3,158.21,0,1,1,0,0,0,0,0,1,0,0,1,0.07163559088607677
11,589.57,1,0,1,1,2,0,0,0,1,0,0,1,0.018544211911035696
2,100.42,0,1,0,0,0,0,0,0,1,0,0,1,0.06007744253643879
10,245.94,1,1,0,0,1,1,0,1,0,1,0,0,0.08716865498832017
11,309.24,0,1,0,1,2,0,0,1,0,0,1,0,0.07511130025456199
2,993.41,1,1,1,1,3,1,0,0,1,1,0,0,0.06377812972370642
8,315.43,1,1,1,1,2,0,0,1,0,0,0,1,0.08013460536550643
4,29.99,0,1,1,0,0,0,0,0,1,0,1,0,0.07522151382571196
2,214.89,0,1,1,0,0,0,1,0,0,0,0,1,0.0468198633749112
8,49.86,1,0,0,1,2,0,0,1,0,0,0,1,0.010378345669456765
7,176.75,0,1,0,1,2,0,0,0,1,0,0,1,0.07488453417964824
3,742.55,1,0,1,1,2,0,1,0,0,1,0,0,0.003357258440451219
8,92.93,1,0,0,1,3,1,0,1,0,0,0,1,0.006028121485272792
2,52.77,0,1,1,0,0,0,0,0,1,0,0,1,0.0631107167449904
6,137.51,1,0,0,1,2,0,1,0,0,0,0,1,0.0076484869657188065
1,504.43,1,1,1,1,2,0,0,0,1,0,0,1,0.08830273656551482
6,84.55,0,1,0,1,2,0,0,1,0,0,0,1,0.07984379314200475
2,289.15,1,0,1,1,2,0,1,0,0,0,1,0,0.017028479672482597
2,249.55,0,1,0,1,2,0,0,0,1,0,0,1,0.059917160103704264
9,210.27,1,0,1,1,2,0,0,0,1,0,1,0,0.017926202263152932
10,117.71,1,0,1,0,0,0,0,1,0,0,0,1,0.005455281071675228
4,32.92,0,1,0,0,0,0,0,1,0,0,0,1,0.07355291029379958
3,719.13,1,1,1,0,0,0,0,0,1,0,1,0,0.08285372143915141
2,29.99,1,0,0,1,2,0,0,0,1,0,1,0,0.0252550460185509
3,212.47,0,1,0,1,3,1,0,1,0,0,1,0,0.06702974792468655
11,124.1,1,0,1,1,2,0,0,1,0,0,0,1,0.005513287709152187
2,29.99,1,0,1,0,0,0,0,0,1,0,0,1,0.029411902397635442
10,451.92,0,1,1,0,0,0,0,0,1,0,0,1,0.07633192013039164
12,126.95,1,0,0,0,0,0,0,0,1,0,0,1,0.006187827374486934
2,29.99,0,1,0,1,2,0,0,1,0,0,1,0,0.0621816700436285
12,33.49,0,1,1,0,0,0,0,1,0,0,1,0,0.07739733058225362
6,52.35,0,1,0,0,0,0,0,0,1,0,0,1,0.08096745174868072
6,29.99,0,1,0,0,1,1,1,0,0,0,0,1,0.0671609543482504
2,540.19,1,0,1,1,2,0,0,0,1,1,0,0,0.013233164475501838
8,461.14,1,1,0,1,2,0,1,0,0,0,0,1,-0.0014086056467933206
1,289.97,1,0,1,1,2,0,0,0,1,0,0,1,-0.002068999602513888
3,389.01,1,0,0,1,2,0,0,1,0,0,0,1,0.011934495307264203
9,201.07,0,1,0,1,2,0,0,1,0,0,0,1,0.07616404523444223
3,439.93,1,1,0,0,1,1,0,0,1,0,0,1,0.06276877309469642
7,558.2,0,1,1,1,2,0,0,1,0,0,0,1,0.07988952943651619
9,29.99,1,0,1,1,2,0,1,0,0,0,1,0,0.015434135780172456
2,1133.3,1,1,1,0,1,1,0,1,0,0,0,1,0.07157607441684552
4,115.36,1,0,0,0,0,0,0,0,1,0,0,1,0.00908626460939807
3,559.41,0,1,1,1,2,0,0,1,0,0,1,0,0.07593136637498227
9,474.78,0,1,0,0,0,0,0,1,0,1,0,0,0.07531255391180113
1,1262.47,1,0,1,0,0,0,0,1,0,1,0,0,0.01647721250888695
2,1044.67,0,1,1,1,3,1,1,0,0,0,0,1,0.06246581595187592
7,222.58,1,0,0,1,2,0,0,0,1,0,1,0,0.007962467841393275
2,251.2,0,1,0,0,0,0,1,0,0,0,1,0,0.03435964883540096
9,36.96,0,1,0,0,1,1,0,1,0,0,1,0,0.07864438678263484
3,132.24,1,0,0,1,2,0,0,0,1,0,0,1,0.010976381945831448
10,365.8,1,1,1,1,2,0,1,0,0,0,1,0,0.02278194679403142
1,121.98,0,1,0,1,2,0,0,0,1,0,0,1,0.09370635846094044
4,43.66,0,1,0,0,0,0,0,0,1,0,0,1,0.07437454153841343
10,134.82,0,1,0,0,0,0,0,1,0,0,0,1,0.07758081816480702
1,940.87,1,0,1,0,0,0,0,1,0,1,0,0,0.003009209960112613
2,55.24,1,0,1,1,2,0,0,1,0,0,1,0,0.0284287873332867
8,111.67,1,0,0,1,2,0,0,1,0,0,1,0,0.007622709258445215
11,125.37,0,1,1,0,0,0,0,0,1,0,0,1,0.07958866553147231
10,29.99,1,0,0,0,0,0,1,0,0,0,0,1,0.021762506023438155
1,150.04,0,1,1,1,2,0,0,1,0,0,1,0,0.09071947229619735
9,29.99,1,0,1,1,2,0,0,1,0,0,1,0,0.01651779132894468
11,160.11,0,1,1,0,0,0,1,0,0,0,0,1,0.07435107345700126
9,43.22,1,0,1,0,0,0,0,1,0,0,1,0,0.016277820002519053
1,95.35,0,1,0,1,2,0,0,0,1,0,0,1,0.0911491658335169
11,29.99,0,1,1,1,2,0,0,1,0,0,1,0,0.07739733058225362
10,29.99,0,1,0,0,0,0,0,1,0,0,0,1,0.07764792800110702
5,357.55,1,0,0,0,0,0,0,0,1,0,1,0,0.007163021863440144
10,377.69,1,1,1,0,0,0,0,1,0,0,1,0,0.08319049866998343
2,55.77,1,0,0,0,1,1,0,0,1,0,1,0,0.026662816896867836
12,77.93,0,1,0,0,0,0,0,1,0,0,0,1,0.08209692753957408
2,30.29,0,1,1,1,2,0,0,0,1,0,1,0,0.06417146528464601
3,105.1,1,0,1,0,0,0,0,1,0,0,0,1,0.013960429288744858
2,341.52,1,0,0,1,2,0,0,1,0,0,1,0,0.01925688504400086
1,226.49,1,0,1,1,2,0,0,0,1,0,1,0,-0.003612062969564969
3,862.6,0,1,1,0,0,0,0,0,1,1,0,0,0.08122936395012098
6,398.7,0,1,0,0,0,0,0,1,0,0,1,0,0.07225367053197729
4,1600.55,1,1,1,1,2,0,0,0,1,0,1,0,0.003154384404730648
4,167.7,1,0,0,1,2,0,0,0,1,0,1,0,0.005468068931988285
1,147.9,1,0,0,0,0,0,1,0,0,0,1,0,-0.014652583447038403
9,29.99,0,1,0,1,2,0,0,1,0,0,1,0,0.07864438678263484
1,437.69,0,1,0,1,2,0,0,0,1,0,0,1,0.08756967639703717
1,177.9,1,0,0,0,0,0,1,0,0,0,0,1,-0.015139700612464752
11,277.07,0,1,1,1,2,0,0,1,0,0,0,1,0.07639762307809712
3,95.17,0,1,0,0,0,0,0,1,0,0,0,1,0.06909136019244264
3,410.94,0,1,0,1,2,0,0,0,1,0,1,0,0.06562482595561103
8,201.07,0,1,0,1,2,0,0,1,0,0,0,1,0.07474516039132627
2,29.99,1,0,0,0,0,0,0,0,1,0,0,1,0.026517590892368062
7,254.45,0,1,0,0,0,0,0,1,0,0,1,0,0.07267183542744632
2,185.98,1,0,1,1,2,0,0,1,0,0,0,1,0.025471460538187107
8,558.18,1,0,1,1,2,0,0,0,1,1,0,0,0.008290323536319824
11,306.97,0,1,0,1,2,0,1,0,0,0,1,0,0.058704955919538615
2,29.99,1,0,0,0,1,1,0,1,0,0,0,1,0.02255279114886037
3,231.9,1,0,0,0,0,0,0,1,0,0,1,0,0.005543071857351992
11,76.71,1,0,1,0,0,0,0,1,0,0,0,1,0.006366574894646926
5,42.5,1,0,1,1,2,0,0,0,1,0,1,0,0.017832262269595514
4,56.81,1,0,0,1,2,0,0,0,1,0,0,1,0.01342372523814818
2,487.21,1,0,0,0,0,0,0,1,0,1,0,0,-0.007009275952536781
4,130.82,0,1,0,0,1,1,0,0,1,0,1,0,0.07026180436844907
5,106.43,1,0,1,0,0,0,0,1,0,0,0,1,0.01414478392765843
8,35.39,1,0,0,1,3,1,0,1,0,0,0,1,0.010203079487583616
8,29.99,0,1,0,0,0,0,0,0,1,0,0,1,0.07890146216769962
2,107.99,0,1,0,1,2,0,0,1,0,0,0,1,0.06111859858732595
11,91.75,1,0,0,0,0,0,0,1,0,0,0,1,0.0017071688505098243
7,433.53,1,0,0,1,2,0,0,0,1,1,0,0,-0.004384083331223768
2,324.56,1,1,0,1,2,0,0,1,0,0,1,0,0.06378837713670993
1,319.37,1,0,1,0,1,1,0,0,1,0,0,1,0.0008519712650867928
10,373.45,0,1,0,1,2,0,0,0,1,0,1,0,0.07559684808189898
9,29.99,1,0,0,0,0,0,0,1,0,0,0,1,0.012344060247493877
1,163.85,1,0,1,1,2,0,0,1,0,0,0,1,-0.01275619133743608
9,179.51,1,0,0,0,0,0,0,0,1,0,0,1,0.011013808037909523
4,29.99,1,0,1,1,2,0,0,1,0,0,0,1,0.013900776949646046
4,558.32,0,1,1,0,0,0,0,1,0,0,0,1,0.07777750387093721
1,763.02,1,0,1,0,0,0,0,0,1,0,0,1,-0.025277700818663637
3,117.4,0,1,1,0,1,1,0,0,1,0,1,0,0.07185414745630629
5,37.01,1,0,1,1,2,0,0,1,0,0,1,0,0.014756078543109952
2,905.83,1,1,1,1,2,0,0,0,1,1,0,0,0.0816200922805303
1,234.88,0,1,0,1,2,0,0,0,1,0,1,0,0.08527249774163323
4,631.0,1,0,1,1,2,0,1,0,0,0,1,0,0.019759340990915614
1,203.08,0,1,1,1,2,0,0,0,1,0,1,0,0.08473246623862586
10,123.03,0,1,0,0,0,0,0,1,0,0,0,1,0.0792481406064973
4,828.27,1,1,1,1,2,0,0,1,0,0,0,1,0.0882251556082517
6,91.6,0,1,0,1,2,0,0,1,0,0,1,0,0.07532444264895627
9,91.73,0,1,1,1,2,0,0,0,1,0,1,0,0.07999820632243544
2,31.89,0,1,1,1,2,0,0,1,0,0,0,1,0.06166330913236276
1,175.68,1,0,0,0,0,0,0,1,0,0,0,1,-0.01970255186131281
5,126.2,1,0,1,0,0,0,1,0,0,0,1,0,0.012447470565770918
1,41.79,1,0,0,1,2,0,0,0,1,0,1,0,0.010646032630288252
9,362.95,1,1,0,1,3,1,0,1,0,1,0,0,0.08284385655400153
4,127.74,1,0,1,1,2,0,0,1,0,0,1,0,0.016395634257602057
1,104.05,0,1,0,0,0,0,0,1,0,0,1,0,0.09114241569029423
9,94.08,1,0,1,1,2,0,0,0,1,0,0,1,0.017765923323014285
6,363.64,0,1,1,1,2,0,0,0,1,0,1,0,0.07510744412221808
2,29.99,0,1,1,1,2,0,0,1,0,0,1,0,0.06761496713658816
3,716.28,1,0,1,0,0,0,0,1,0,0,0,1,0.01591174291357618
4,852.27,0,1,1,1,2,0,0,1,0,0,1,0,0.08289215791786676
9,117.66,1,0,1,0,0,0,0,1,0,0,0,1,0.013159978053087773
1,189.22,0,1,1,0,1,1,1,0,0,0,1,0,0.06762501274676905
10,78.97,1,0,0,1,2,0,0,1,0,0,0,1,0.0034822808188585547
10,281.95,1,0,1,0,0,0,0,1,0,0,1,0,0.01385305196658787
4,326.65,0,1,0,1,2,0,1,0,0,0,0,1,0.039954728767353564
2,259.02,1,0,1,1,2,0,0,0,1,0,1,0,0.029182140588785807
4,159.73,1,0,1,1,2,0,0,0,1,0,1,0,0.01703130315535968
2,465.86,0,1,1,1,2,0,0,0,1,0,0,1,0.06438032793712993
2,145.33,0,1,0,1,3,1,0,1,0,0,1,0,0.065455603978344
9,132.88,0,1,0,0,0,0,0,0,1,0,0,1,0.07857970525263866
7,29.99,1,0,0,1,3,1,0,1,0,0,1,0,0.010499438165796848
10,80.78,0,1,0,1,2,0,1,0,0,0,1,0,0.07526582345466572
1,32.48,1,0,1,1,2,0,0,0,1,0,0,1,0.010493691735599081
4,136.9,0,1,1,1,2,0,0,1,0,0,1,0,0.0734622930235762
6,472.26,1,0,0,1,2,0,0,1,0,0,1,0,0.0166831671785964
2,109.86,1,0,0,0,0,0,0,1,0,0,0,1,0.02135838909156096
3,109.91,0,1,0,0,0,0,0,1,0,0,0,1,0.06915561003507534
12,358.82,1,0,0,1,2,0,0,0,1,0,1,0,0.01179412848429938
12,77.93,0,1,0,0,0,0,0,1,0,0,1,0,0.0817393468092443
6,208.58,0,1,0,0,0,0,0,1,0,0,0,1,0.07331871319703265
10,56.97,1,0,0,0,0,0,1,0,0,0,0,1,0.02293289731376917
4,183.2,0,1,1,1,2,0,1,0,0,0,1,0,0.051644231333121
10,36.08,1,0,1,1,2,0,0,0,1,0,0,1,0.011506800117407873
5,39.57,0,1,0,0,0,0,0,0,1,0,1,0,0.07595189737087711
1,832.57,0,1,1,0,0,0,0,0,1,0,0,1,0.09547626989037052
7,318.39,1,0,0,0,0,0,0,1,0,0,0,1,0.008131740393288275
10,247.91,0,1,1,0,0,0,0,1,0,1,0,0,0.07711708452347067
9,416.97,1,0,1,1,2,0,0,1,0,1,0,0,0.006177021761294713
6,57.48,1,0,1,0,0,0,0,0,1,0,0,1,0.021275628243307643
8,194.39,1,0,0,0,0,0,0,0,1,0,0,1,0.011009947029570172
3,84.39,1,0,1,1,2,0,0,0,1,0,1,0,0.019804968050133293
1,334.06,1,1,0,1,2,0,0,1,0,0,0,1,0.07889149315976368
1,259.41,1,0,1,0,0,0,0,0,1,0,0,1,-0.0024973356896252075
11,29.99,1,0,1,1,2,0,0,1,0,0,1,0,0.014340103301351007
11,216.77,1,0,0,0,0,0,0,0,1,0,0,1,0.009092851686682266
10,113.67,1,0,0,1,2,0,1,0,0,0,1,0,0.014590016412165827
8,384.87,0,1,1,0,0,0,0,0,1,1,0,0,0.07740402226331425
1,176.69,0,1,0,1,3,1,0,0,1,0,0,1,0.09340485975815646
1,312.02,1,0,0,1,2,0,0,1,0,0,0,1,-0.012537961475787063
9,273.21,1,0,1,0,0,0,0,1,0,0,0,1,0.015730618119748685
4,129.93,0,1,1,0,0,0,0,0,1,0,0,1,0.07399212649541541
5,90.57,0,1,1,0,0,0,0,1,0,0,0,1,0.07734796478010839
2,332.56,1,1,0,1,3,1,0,1,0,0,0,1,0.06291931299985354
11,167.78,0,1,0,0,0,0,0,1,0,0,1,0,0.07754562075188849
11,29.99,1,0,1,0,0,0,0,0,1,0,1,0,0.015622564301123187
5,107.35,1,0,1,0,0,0,0,0,1,0,0,1,0.018239588099503615
9,95.99,0,1,0,1,2,0,0,1,0,0,1,0,0.0795642722826643
4,499.42,1,1,1,1,2,0,0,0,1,0,0,1,0.07771113229990233
3,443.52,0,1,0,1,2,0,0,1,0,1,0,0,0.06699390127953812
3,74.79,0,1,1,1,3,1,1,0,0,0,1,0,0.05061227683539711
1,166.78,0,1,0,0,0,0,0,1,0,0,0,1,0.09519079817024359
10,318.11,0,1,0,0,0,0,0,0,1,0,0,1,0.0733374520907457
6,38.42,0,1,0,0,0,0,0,0,1,0,0,1,0.07825284406646739
11,91.32,1,0,0,1,3,1,0,1,0,0,1,0,0.007787696813593356
8,42.09,1,0,0,0,0,0,0,1,0,0,0,1,0.01023227822548875
5,573.02,1,0,1,1,2,0,0,1,0,0,0,1,0.018798354074133272
9,712.16,0,1,1,1,2,0,0,0,1,0,0,1,0.08186944506223809
10,46.91,0,1,0,1,2,0,1,0,0,0,1,0,0.07264291023639818
3,29.99,1,0,0,1,2,0,0,0,1,0,0,1,0.01133446682178367
4,124.93,0,1,1,1,2,0,0,0,1,0,0,1,0.07437809106150411
2,299.06,1,1,1,0,0,0,0,0,1,0,1,0,0.0760200667309362
6,673.2,1,1,1,0,0,0,0,0,1,0,1,0,0.08686567752348646
9,169.46,0,1,1,1,2,0,0,0,1,0,0,1,0.07826073533223055
5,29.99,1,0,1,0,0,0,0,1,0,0,1,0,0.015246452067505176
10,1257.53,1,0,1,1,2,0,0,0,1,1,0,0,0.009445546318295778
9,29.99,0,1,0,1,2,0,0,0,1,0,1,0,0.08022944337004162
10,210.65,1,1,1,0,0,0,0,1,0,0,0,1,0.08645185548911452
5,99.86,0,1,1,0,0,0,0,0,1,0,0,1,0.07768364341707636
3,210.66,1,0,1,1,2,0,0,0,1,1,0,0,0.004264777389478017
8,75.93,0,1,1,1,2,0,0,1,0,0,1,0,0.0793743870522218
5,128.65,1,0,1,0,0,0,0,1,0,0,1,0,0.016395634257602057
2,69.64,0,1,1,0,0,0,1,0,0,0,0,1,0.04960803939953942
7,190.02,1,0,1,0,0,0,0,0,1,0,1,0,0.01903452808491228
3,215.86,0,1,1,0,0,0,0,1,0,0,0,1,0.07210146175073047
9,30.96,0,1,1,1,2,0,0,1,0,0,0,1,0.08028096347932534
9,310.81,1,1,0,0,0,0,0,0,1,0,0,1,0.07477586290121961
8,149.75,1,0,1,1,2,0,0,0,1,0,0,1,0.019897168724046496
4,145.97,0,1,0,0,0,0,0,1,0,0,0,1,0.07118867526472321
6,29.99,0,1,1,0,0,0,0,1,0,0,0,1,0.07922665478726357
6,31.88,1,0,1,1,3,1,1,0,0,0,0,1,0.01001139460417555
6,647.77,0,1,1,0,0,0,0,1,0,0,1,0,0.08337350794582456
7,84.2,0,1,1,1,2,0,0,0,1,0,0,1,0.08299570976320725
4,209.13,1,0,0,1,3,1,1,0,0,0,0,1,0.005784636155659426
10,92.26,0,1,0,1,2,0,0,1,0,0,0,1,0.07974224816637526
3,381.15,0,1,0,0,0,0,0,1,0,0,0,1,0.06765842782860937
4,444.99,1,0,0,0,0,0,0,0,1,0,1,0,0.018130709558437028
10,340.91,1,0,0,1,2,0,0,0,1,0,0,1,0.013098243848681329
10,119.95,0,1,0,0,0,0,0,0,1,0,0,1,0.0791714369319827
11,120.62,0,1,0,0,1,1,0,1,0,0,1,0,0.07950893394122402
10,150.71,0,1,1,0,0,0,1,0,0,0,0,1,0.0753719626548991
2,342.14,1,1,0,0,0,0,1,0,0,1,0,0,-0.015653408191661777
3,63.08,0,1,1,0,0,0,0,0,1,0,1,0,0.07532338401848325
6,36.68,0,1,1,0,0,0,0,0,1,0,0,1,0.07914232889751023
9,29.99,1,0,0,0,0,0,1,0,0,0,1,0,0.0184679683738959
1,70.81,0,1,1,1,2,0,0,0,1,0,1,0,0.08277993089435844
1,226.28,1,0,0,1,2,0,1,0,0,1,0,0,-0.014661423869977541
9,164.69,0,1,0,0,0,0,0,1,0,0,1,0,0.07805481428787953
7,29.99,1,0,0,1,2,0,0,1,0,0,1,0,0.010499438165796848
9,98.39,0,1,1,0,0,0,0,0,1,0,1,0,0.08068083023012472
6,123.59,0,1,0,0,0,0,0,0,1,0,0,1,0.07662217811758731
1,259.86,1,0,0,0,0,0,0,1,0,0,1,0,-0.013501406181127218
1,1333.55,1,0,1,1,3,1,0,0,1,1,0,0,0.022397798392542828
11,29.99,0,1,0,0,1,1,0,1,0,0,1,0,0.07738528096179424
9,271.29,0,1,0,0,0,0,0,0,1,0,0,1,0.07488075981582823
2,73.86,0,1,0,0,0,0,0,1,0,0,1,0,0.0649419061518805
1,81.11,0,1,1,1,2,0,0,1,0,0,1,0,0.09078035122227965
2,171.23,1,0,1,0,0,0,0,0,1,0,0,1,0.029020794851516443
5,140.4,0,1,0,0,0,0,0,0,1,0,1,0,0.07287649963782458
1,112.68,1,0,1,0,0,0,0,0,1,0,1,0,0.002581474203722553
5,53.66,0,1,0,1,3,1,0,0,1,0,1,0,0.07799484090687422
6,274.87,1,0,0,0,0,0,0,1,0,1,0,0,-0.011340447569725284
1,43.22,1,0,0,0,0,0,0,0,1,0,0,1,0.009188509119061189
3,382.64,1,0,0,0,1,1,0,1,0,0,1,0,0.010800660745768145
10,265.38,1,0,0,1,2,0,0,1,0,0,1,0,0.009200566991207124
3,94.21,1,0,1,0,0,0,0,0,1,0,1,0,0.019359251104746858
11,29.99,1,0,1,0,0,0,0,0,1,0,1,0,0.015622564301123187
4,129.43,0,1,1,0,0,0,0,1,0,0,0,1,0.07480993433899615
7,114.76,0,1,0,0,0,0,1,0,0,0,0,1,0.06900900517800741
9,110.15,1,0,0,0,0,0,0,1,0,0,0,1,0.00644516844107193
7,29.99,1,0,1,1,2,0,0,0,1,0,0,1,0.020773231731346
4,324.5,1,0,0,1,2,0,0,1,0,0,1,0,0.005614668373125256
3,321.6,1,0,0,1,3,1,0,0,1,0,0,1,0.013253255516215298
5,57.51,0,1,1,0,0,0,0,1,0,0,0,1,0.08071324583821816
1,169.9,1,0,0,1,2,0,0,0,1,0,0,1,-0.00804919748651628
1,313.83,1,1,0,1,2,0,0,0,1,0,1,0,0.06814683200464675
7,29.99,0,1,1,0,0,0,0,0,1,0,0,1,0.07993761336162819
4,596.52,1,1,1,0,0,0,0,0,1,0,1,0,0.07985887651363911
10,92.3,1,0,0,0,0,0,0,1,0,0,1,0,0.006908054574846348
8,132.04,1,0,1,0,1,1,0,1,0,0,1,0,0.01766554511101316
4,257.32,0,1,1,1,2,0,0,1,0,0,0,1,0.07318700741437414
9,119.04,1,0,0,1,2,0,0,1,0,0,0,1,0.00644516844107193
2,439.5,1,1,0,0,0,0,0,1,0,0,0,1,0.06325081691490325
2,88.02,1,0,1,1,2,0,0,1,0,0,1,0,0.030667075824501164
10,189.07,1,0,1,1,2,0,0,1,0,0,0,1,0.006801976137535512
2,645.3,1,0,1,0,0,0,0,1,0,0,0,1,0.031453835700008245
1,1336.98,0,1,1,0,0,0,0,1,0,0,0,1,0.05186610281345752
1,134.33,1,0,1,1,2,0,0,0,1,0,1,0,-0.00015178749910071954
1,35.4,0,1,0,0,0,0,0,1,0,0,1,0,0.0744270182436487
6,129.17,0,1,1,0,0,0,0,0,1,0,0,1,0.07822773756508598
10,29.99,0,1,1,0,0,0,0,1,0,0,1,0,0.07739733058225362
