trip_duration,distance_traveled,num_of_passengers,fare,miscellaneous_fees,total_fare,surge_applied,tip_class
1056.0,6.6,1.0,116.25,26.625,157.875,1,under med
387.0,1.74,1.0,48.75,6.0,54.75,0,low
818.0,7.97,1.0,127.5,34.625,184.125,1,over med
640.0,2.9,1.0,67.5,5.625,88.125,0,under med
923.0,3.3,1.0,82.5,26.450000000000017,130.95000000000002,1,over med
541.0,1.93,1.0,56.25,13.5,69.75,0,low
362.0,2.93,1.0,56.25,5.6000000000000085,77.85000000000001,0,under med
1358.0,3.48,1.0,108.75,26.69999999999999,162.45,1,high
433.0,2.51,1.0,56.25,10.25,82.5,0,under med
496.0,2.27,1.0,56.25,26.200000000000003,99.45,1,over med
697.0,4.36,1.0,82.5,26.625,124.125,1,under med
942.0,4.09,1.0,93.75,10.25,126.0,0,over med
880.0,7.18,1.0,112.5,33.80000000000001,183.3,1,high
1127.0,3.67,2.0,101.25,13.5,129.75,0,under med
891.0,3.22,1.0,82.5,26.625,109.125,1,low
1113.0,11.83,1.0,172.5,26.125,236.625,1,high
1426.0,7.07,2.0,135.0,26.94999999999999,193.95,1,high
1843.0,8.08,2.0,157.5,26.625,184.125,1,low
744.0,2.95,1.0,75.0,6.25,101.25,0,over med
240.0,0.85,1.0,33.75,9.450000000000005,52.2,0,low
1093.0,8.21,1.0,138.75,30.19999999999999,202.95,1,high
2708.0,11.01,1.0,243.75,27.125,292.875,1,over med
532.0,1.16,1.0,52.5,13.700000000000005,79.2,0,under med
78.0,0.58,1.0,26.25,5.674999999999997,41.925,0,under med
1056.0,4.1,3.0,97.5,6.5,126.0,0,over med
248.0,1.59,1.0,41.25,6.0,47.25,0,low
626.0,2.43,1.0,63.75,26.77500000000001,117.525,1,high
572.0,2.61,1.0,63.75,5.950000000000003,83.7,0,under med
967.0,3.59,1.0,90.0,6.200000000000003,115.2,0,over med
617.0,2.93,1.0,71.25,30.700000000000017,121.95000000000002,1,over med
757.0,4.8,1.0,93.75,9.75,118.5,0,under med
855.0,2.69,2.0,78.75,5.950000000000003,101.7,0,over med
1257.0,2.74,1.0,101.25,6.375,128.625,0,over med
1809.0,7.03,1.0,157.5,6.0,163.5,0,low
1400.0,3.96,1.0,112.5,26.450000000000017,166.95000000000002,1,high
9688.0,23.35,1.0,750.0,105.45000000000005,1026.45,0,high
615.0,3.88,1.0,71.25,9.950000000000005,97.2,0,under med
403.0,1.77,1.0,48.75,5.875,65.625,0,under med
420.0,2.12,1.0,52.5,34.45,103.95,1,over med
206.0,0.72,1.0,30.0,6.5,58.5,0,over med
765.0,3.22,2.0,75.0,9.75,84.75,0,low
2319.0,6.79,1.0,191.25,13.650000000000006,255.9,0,high
523.0,1.71,1.0,56.25,26.200000000000003,99.45,1,over med
354.0,1.77,1.0,48.75,6.0,54.75,0,low
834.0,3.81,1.0,82.5,6.125,110.625,0,over med
1518.0,3.96,1.0,123.75,6.0,129.75,0,low
1783.0,5.92,2.0,150.0,13.5,238.5,0,high
112.0,0.97,1.0,30.0,9.700000000000005,47.7,0,low
2482.0,23.45,1.0,337.5,75.75,413.25,1,low
248.0,1.42,1.0,37.5,5.5,51.0,0,low
1247.0,11.76,1.0,172.5,5.699999999999989,214.2,0,high
244.0,0.92,1.0,37.5,6.0,43.5,0,low
701.0,3.2,1.0,75.0,6.200000000000003,97.2,0,under med
792.0,7.63,1.0,120.0,5.900000000000006,144.9,0,over med
424.0,3.04,1.0,56.25,9.725000000000009,75.97500000000001,0,under med
816.0,4.46,1.0,90.0,6.0,96.0,0,low
1130.0,4.02,3.0,101.25,34.375,161.625,1,high
257.0,1.08,1.0,37.5,26.450000000000003,76.95,1,under med
1729.0,7.58,1.0,157.5,5.699999999999989,196.2,0,high
323.0,1.45,1.0,41.25,9.75,51.0,0,low
364.0,1.77,1.0,45.0,9.25,68.25,0,under med
720.0,3.65,2.0,75.0,10.174999999999995,110.175,0,over med
790.0,5.47,1.0,93.75,6.0,99.75,0,low
418.0,1.48,1.0,48.75,5.500000000000007,62.25000000000001,0,low
658.0,2.85,1.0,67.5,10.200000000000005,92.7,0,under med
1165.0,4.67,1.0,105.0,33.95000000000002,166.95000000000002,1,high
1514.0,8.93,1.0,165.0,26.625,191.625,1,low
315.0,1.01,1.0,37.5,13.700000000000005,61.2,0,under med
2013.0,6.37,1.0,165.0,6.0,171.0,0,low
179.0,0.5,1.0,30.0,6.0,36.0,0,low
988.0,5.17,1.0,97.5,13.5,126.0,0,under med
812.0,4.14,1.0,86.25,30.69999999999999,139.95,1,over med
891.0,6.92,1.0,120.0,6.0,156.0,0,high
974.0,2.82,1.0,90.0,5.5,133.5,0,high
608.0,5.04,1.0,82.5,5.549999999999997,115.05,0,high
985.0,5.28,2.0,225.0,6.0,231.0,0,low
712.0,2.74,1.0,67.5,6.375,91.875,0,over med
596.0,2.83,1.0,67.5,34.45000000000002,121.95000000000002,1,over med
1343.0,4.3,1.0,112.5,26.32499999999999,180.825,1,high
853.0,7.6,1.0,112.5,6.0,118.5,0,low
999.0,3.32,1.0,90.0,9.700000000000005,119.7,0,over med
326.0,1.64,1.0,45.0,6.200000000000003,61.2,0,under med
1248.0,10.7,1.0,168.75,26.69999999999999,234.45,1,high
1967.0,7.52,2.0,172.5,6.0,253.5,0,high
367.0,1.38,1.0,45.0,13.199999999999989,70.19999999999999,0,under med
760.0,5.47,1.0,93.75,9.450000000000005,124.2,0,over med
125.0,0.6,2.0,26.25,9.25,43.5,0,low
1313.0,5.39,1.0,116.25,6.449999999999989,146.7,0,over med
583.0,2.98,1.0,67.5,26.625,94.125,1,low
785.0,4.46,1.0,90.0,9.700000000000005,119.7,0,over med
253.0,1.29,1.0,37.5,9.6,59.1,0,under med
461.0,2.27,1.0,56.25,5.6000000000000085,77.85000000000001,0,under med
352.0,1.77,1.0,45.0,6.200000000000003,61.2,0,under med
1526.0,5.1,1.0,127.5,26.625,169.125,1,under med
416.0,2.35,1.0,52.5,9.750000000000009,62.25000000000001,0,low
574.0,2.25,5.0,60.0,6.200000000000003,79.2,0,under med
1019.0,5.25,1.0,108.75,6.0,129.75,0,under med
845.0,6.37,3.0,105.0,6.200000000000017,133.20000000000002,0,over med
726.0,5.65,1.0,93.75,30.19999999999999,148.95,1,over med
103.0,1.17,1.0,30.0,26.575000000000003,73.575,1,over med
905.0,4.35,1.0,93.75,6.0,99.75,0,low
4220.0,15.56,2.0,525.0,51.375,576.375,0,low
436.0,2.09,0.0,52.5,5.625,73.125,0,under med
1067.0,2.54,1.0,90.0,6.200000000000003,115.2,0,over med
2107.0,14.52,1.0,251.25,6.0,257.25,0,low
861.0,4.35,4.0,86.25,26.75,141.0,1,high
846.0,4.33,1.0,90.0,30.450000000000017,144.45000000000002,1,over med
1321.0,4.86,1.0,120.0,26.950000000000017,175.95000000000002,1,high
1457.0,7.4,1.0,138.75,26.69999999999999,198.45,1,high
466.0,2.06,1.0,52.5,10.200000000000005,74.7,0,under med
528.0,3.43,1.0,67.5,26.450000000000003,112.95,1,over med
1468.0,5.94,1.0,131.25,26.19999999999999,189.45,1,high
1181.0,10.09,1.0,153.75,9.625,204.375,0,high
695.0,4.8,1.0,86.25,13.450000000000005,119.7,0,over med
283.0,1.34,1.0,41.25,9.950000000000005,61.2,0,under med
1229.0,10.44,1.0,157.5,6.0,163.5,0,low
1501.0,5.41,1.0,131.25,34.19999999999999,198.45,1,high
1300.0,17.24,2.0,487.5,71.5,597.0,1,high
478.0,2.83,1.0,60.0,5.5,103.5,0,high
705.0,4.72,1.0,82.5,30.32499999999999,129.825,1,over med
631.0,3.14,1.0,71.25,30.700000000000017,121.95000000000002,1,over med
189.0,1.4,1.0,33.75,29.974999999999994,73.725,1,under med
968.0,6.31,1.0,112.5,26.450000000000017,166.95000000000002,1,high
247.0,1.13,1.0,37.5,6.5,54.0,0,under med
216.0,1.22,1.0,33.75,13.674999999999995,61.425,0,under med
561.0,2.4,1.0,97.5,2.25,99.75,0,low
470.0,2.06,1.0,52.5,9.350000000000009,77.85000000000001,0,under med
431.0,1.92,1.0,52.5,9.424999999999995,80.925,0,over med
816.0,3.38,1.0,82.5,26.450000000000017,130.95000000000002,1,over med
768.0,6.1,1.0,108.75,5.650000000000006,143.4,0,high
181.0,0.32,1.0,30.0,6.0,36.0,0,low
1026.0,7.89,1.0,135.0,9.699999999999989,173.7,0,high
694.0,3.17,1.0,71.25,26.625,112.875,1,under med
796.0,5.23,1.0,93.75,6.0,99.75,0,low
1418.0,10.17,1.0,165.0,9.400000000000006,218.4,0,high
1377.0,7.89,2.0,146.25,34.125,216.375,1,high
386.0,1.8,1.0,48.75,6.0,54.75,0,low
838.0,5.31,1.0,93.75,26.625,144.375,1,over med
239.0,1.59,2.0,41.25,10.049999999999995,66.3,0,under med
128.0,0.8,1.0,30.0,9.75,39.75,0,low
931.0,5.36,1.0,105.0,26.94999999999999,157.95,1,high
729.0,4.26,1.0,82.5,13.5,120.0,0,over med
498.0,3.15,1.0,67.5,26.175,117.675,1,over med
814.0,4.12,1.0,82.5,6.125,110.625,0,over med
1256.0,9.64,1.0,157.5,6.0,163.5,0,low
1724.0,5.81,1.0,135.0,26.625,161.625,1,low
1119.0,11.84,1.0,168.75,26.27500000000001,254.025,1,high
1132.0,5.28,1.0,112.5,5.700000000000017,142.20000000000002,0,over med
542.0,2.49,1.0,56.25,9.75,66.0,0,low
395.0,1.45,1.0,45.0,6.0,81.0,0,high
735.0,2.25,1.0,71.25,6.450000000000003,92.7,0,under med
607.0,3.12,1.0,67.5,5.700000000000003,88.2,0,under med
505.0,2.24,1.0,52.5,6.0,58.5,0,low
1347.0,11.25,1.0,176.25,5.599999999999994,227.85,0,high
762.0,9.48,1.0,225.0,2.6999999999999886,272.7,0,high
491.0,2.45,4.0,60.0,26.625,86.625,1,low
490.0,2.01,1.0,56.25,13.450000000000005,83.7,0,under med
1242.0,10.11,1.0,165.0,33.94999999999999,238.95,1,high
1955.0,13.99,1.0,221.25,26.575000000000045,309.82500000000005,1,high
2079.0,7.53,1.0,168.75,26.69999999999999,234.45,1,high
1200.0,10.48,1.0,165.0,10.0,201.0,0,high
1308.0,4.59,1.0,108.75,34.42499999999998,167.17499999999998,1,over med
1192.0,12.1,1.0,172.5,30.875,225.375,1,over med
808.0,7.05,1.0,112.5,5.775000000000006,136.275,0,over med
1864.0,4.41,1.0,138.75,26.75,202.5,1,high
561.0,5.81,5.0,93.75,5.950000000000003,119.7,0,over med
1224.0,8.82,1.0,146.25,26.19999999999999,207.45,1,high
4226.0,31.69,1.0,390.0,5.5,439.5,0,high
863.0,3.38,1.0,82.5,26.40000000000001,141.9,1,high
3156.0,12.86,1.0,266.25,13.5,279.75,0,low
508.0,2.09,1.0,56.25,13.899999999999991,87.14999999999999,0,over med
2023.0,6.81,1.0,165.0,13.5,208.5,0,high
823.0,3.46,1.0,82.5,13.700000000000005,115.2,0,over med
674.0,2.06,1.0,63.75,6.399999999999992,87.14999999999999,0,over med
1008.0,3.27,1.0,90.0,33.94999999999999,148.95,1,over med
689.0,2.01,1.0,67.5,6.375,91.875,0,over med
300.0,1.3,1.0,41.25,5.850000000000001,59.1,0,under med
668.0,2.78,1.0,67.5,5.700000000000003,88.2,0,under med
466.0,1.24,1.0,48.75,6.0,54.75,0,low
902.0,3.62,1.0,82.5,6.125,110.625,0,over med
372.0,2.35,1.0,52.5,26.950000000000003,90.45,1,under med
1271.0,5.34,1.0,116.25,6.449999999999989,146.7,0,over med
695.0,2.98,1.0,71.25,6.450000000000003,92.7,0,under med
1190.0,3.44,2.0,101.25,13.449999999999989,137.7,0,over med
1753.0,7.13,1.0,150.0,26.625,176.625,1,low
3071.0,28.81,1.0,405.0,6.375,513.375,0,high
1694.0,2.95,1.0,127.5,5.699999999999989,160.2,0,high
1528.0,24.0,1.0,300.0,2.25,302.25,0,low
1843.0,12.47,5.0,213.75,30.375,259.125,1,under med
618.0,1.8,1.0,60.0,13.200000000000005,88.2,0,under med
1901.0,27.83,1.0,390.0,55.14999999999998,534.15,0,high
436.0,1.69,1.0,52.5,13.700000000000005,79.2,0,under med
578.0,2.41,1.0,60.0,33.875,112.875,1,over med
435.0,1.58,1.0,48.75,33.7,99.45,1,over med
3870.0,17.88,1.0,341.25,6.175000000000011,451.425,0,high
4244.0,29.03,1.0,390.0,88.65000000000009,574.6500000000001,0,high
591.0,6.6,1.0,101.25,58.900000000000006,192.15,0,high
557.0,3.27,1.0,67.5,34.45000000000002,121.95000000000002,1,over med
823.0,3.77,1.0,82.5,13.700000000000005,115.2,0,over med
379.0,1.26,4.0,45.0,6.0,51.0,0,low
397.0,1.83,1.0,48.75,33.7,99.45,1,over med
337.0,1.29,1.0,41.25,13.375,65.625,0,under med
485.0,1.88,1.0,56.25,6.450000000000003,74.7,0,under med
582.0,2.14,1.0,60.0,6.0,66.0,0,low
946.0,2.19,1.0,82.5,5.700000000000003,106.2,0,over med
416.0,1.77,1.0,48.75,13.500000000000009,62.25000000000001,0,low
1196.0,6.6,2.0,120.0,26.625,146.625,1,low
305.0,2.22,1.0,48.75,13.950000000000005,74.7,0,under med
862.0,2.29,1.0,75.0,13.049999999999995,115.05,0,high
667.0,1.58,1.0,60.0,13.200000000000005,88.2,0,under med
255.0,0.9,1.0,75.0,2.700000000000003,92.7,0,under med
454.0,3.03,1.0,63.75,10.125,91.875,0,over med
578.0,2.37,1.0,60.0,6.200000000000003,79.2,0,under med
566.0,2.85,1.0,63.75,9.450000000000005,88.2,0,under med
1802.0,10.69,1.0,187.5,26.724999999999994,246.225,1,high
1344.0,4.57,1.0,108.75,6.0,114.75,0,low
551.0,2.17,5.0,56.25,6.000000000000007,62.25000000000001,0,low
3423.0,21.4,1.0,356.25,5.600000000000023,452.85,0,high
896.0,4.28,1.0,93.75,5.950000000000003,119.7,0,over med
624.0,3.06,5.0,71.25,6.450000000000003,92.7,0,under med
893.0,2.12,1.0,78.75,6.0,114.75,0,high
1676.0,3.23,1.0,127.5,26.44999999999999,184.95,1,high
1620.0,4.59,1.0,135.0,6.0,141.0,0,low
536.0,5.73,1.0,93.75,30.19999999999999,148.95,1,over med
790.0,7.23,1.0,116.25,27.07499999999999,164.325,1,over med
530.0,3.06,1.0,63.75,10.125,91.875,0,over med
1638.0,8.08,1.0,153.75,26.125,217.875,1,high
269.0,0.93,1.0,37.5,5.875,54.375,0,under med
2310.0,17.22,1.0,258.75,26.125,322.875,1,high
1476.0,11.04,1.0,176.25,26.125,240.375,1,high
626.0,2.98,6.0,67.5,10.200000000000005,92.7,0,under med
667.0,4.07,1.0,78.75,26.700000000000003,126.45,1,over med
887.0,6.44,1.0,101.25,6.0,107.25,0,low
873.0,6.86,1.0,112.5,26.625,139.125,1,low
691.0,3.19,5.0,75.0,13.200000000000005,106.2,0,over med
1694.0,11.67,1.0,178.875,51.07499999999999,247.95,0,over med
132.0,0.6,1.0,26.25,6.0,32.25,0,low
401.0,1.74,1.0,48.75,6.0,54.75,0,low
658.0,3.54,1.0,75.0,9.75,105.75,0,over med
281.0,1.14,1.0,37.5,5.875,54.375,0,under med
834.0,3.32,1.0,78.75,26.700000000000003,126.45,1,over med
317.0,1.77,1.0,45.0,9.75,54.75,0,low
397.0,1.83,1.0,48.75,9.375,73.125,0,under med
753.0,3.01,1.0,75.0,13.5,103.5,0,under med
693.0,2.67,1.0,67.5,13.5,81.0,0,low
1597.0,8.42,1.0,161.25,6.0,167.25,0,low
1566.0,14.92,1.0,225.0,75.89999999999998,360.9,1,high
1858.0,0.37,1.0,135.0,27.07499999999999,210.075,1,high
540.0,3.04,1.0,63.75,5.950000000000003,83.7,0,under med
475.0,2.43,1.0,56.25,13.450000000000005,83.7,0,under med
299.0,0.89,2.0,37.5,6.0,43.5,0,low
1322.0,11.17,1.0,180.0,34.224999999999994,246.225,1,high
814.0,4.1,1.0,90.0,6.0,156.0,0,high
370.0,1.5,6.0,45.0,13.050000000000011,76.05000000000001,0,over med
438.0,6.07,1.0,90.0,6.0,96.0,0,low
1187.0,11.43,1.0,337.5,49.125,386.625,0,low
1214.0,9.66,1.0,161.25,26.125,225.375,1,high
671.0,4.02,2.0,78.75,9.75,88.5,0,low
585.0,2.22,1.0,56.25,6.000000000000007,62.25000000000001,0,low
503.0,2.25,1.0,56.25,29.875,94.125,1,low
1540.0,5.41,1.0,131.25,26.625,157.875,1,low
1007.0,3.38,1.0,90.0,26.625,116.625,1,low
779.0,6.08,1.0,105.0,9.699999999999989,137.7,0,over med
282.0,2.27,1.0,45.0,5.75,63.75,0,under med
692.0,3.64,3.0,78.75,6.424999999999997,110.175,0,over med
964.0,7.64,1.0,116.25,6.224999999999994,134.475,0,under med
593.0,2.7,1.0,63.75,6.5,80.25,0,under med
0.0,0.02,1.0,187.5,2.25,189.75,0,low
189.0,1.09,1.0,33.75,9.625,54.375,0,under med
434.0,2.56,1.0,56.25,26.200000000000003,99.45,1,over med
1098.0,5.97,1.0,112.5,5.549999999999983,154.04999999999998,0,high
762.0,10.9,1.0,146.25,6.449999999999989,182.7,0,high
225.0,0.82,1.0,33.75,5.924999999999997,51.675,0,under med
483.0,5.15,1.0,82.5,9.75,92.25,0,low
1067.0,4.09,1.0,90.0,13.025000000000006,119.025,0,under med
362.0,2.17,1.0,52.5,6.0,58.5,0,low
1226.0,5.81,2.0,116.25,26.875,157.125,1,under med
681.0,2.25,1.0,67.5,6.0,73.5,0,low
198.0,0.76,1.0,33.75,5.899999999999999,49.65,0,under med
255.0,1.01,1.0,33.75,6.0,39.75,0,low
821.0,5.36,1.0,101.25,30.375,191.625,1,high
940.0,6.05,1.0,105.0,9.699999999999989,137.7,0,over med
360.0,1.53,1.0,45.0,6.299999999999997,66.3,0,under med
399.0,1.67,1.0,48.75,26.700000000000003,90.45,1,under med
1898.0,4.63,1.0,142.5,26.92500000000001,211.425,1,high
1071.0,4.41,1.0,101.25,26.700000000000003,127.95,1,low
265.0,0.8,1.0,33.75,34.325,78.075,1,under med
413.0,2.12,2.0,52.5,5.699999999999989,70.19999999999999,0,under med
924.0,2.57,1.0,82.5,26.625,109.125,1,low
419.0,2.41,1.0,52.5,5.625,70.125,0,under med
857.0,1.77,2.0,71.25,13.0,92.25,0,low
816.0,2.66,1.0,78.75,6.0,99.75,0,under med
1255.0,5.75,5.0,123.75,26.625,165.375,1,under med
685.0,2.48,1.0,71.25,6.349999999999994,96.6,0,over med
789.0,3.52,1.0,82.5,26.450000000000017,130.95000000000002,1,over med
622.0,3.83,2.0,71.25,6.349999999999994,96.6,0,over med
445.0,2.61,1.0,60.0,9.75,69.75,0,low
643.0,2.43,1.0,63.75,6.0,69.75,0,low
470.0,1.87,1.0,52.5,14.0,82.5,0,under med
279.0,1.34,1.0,37.5,5.700000000000003,52.2,0,low
1019.0,3.04,1.0,93.75,34.07499999999999,159.825,1,high
542.0,2.11,1.0,60.0,6.200000000000003,79.2,0,under med
862.0,2.22,1.0,78.75,5.950000000000003,101.7,0,over med
272.0,1.58,1.0,41.25,6.450000000000003,56.7,0,low
790.0,2.29,1.0,71.25,6.0,77.25,0,low
944.0,3.81,1.0,86.25,6.450000000000003,110.7,0,over med
2003.0,15.34,1.0,243.75,5.949999999999989,299.7,0,high
1724.0,7.58,1.0,153.75,26.625,198.375,1,over med
605.0,4.57,1.0,82.5,6.0,103.5,0,under med
816.0,3.81,3.0,86.25,34.125,120.375,1,low
872.0,3.7,1.0,86.25,26.75,141.0,1,high
2211.0,9.45,1.0,191.25,13.449999999999989,245.7,0,high
983.0,3.65,2.0,97.5,34.625,154.125,1,over med
1612.0,10.44,1.0,168.75,5.650000000000006,218.4,0,high
516.0,1.66,1.0,56.25,6.450000000000003,74.7,0,under med
665.0,3.06,2.0,71.25,27.075000000000003,122.325,1,over med
912.0,2.74,1.0,82.5,6.0,88.5,0,low
550.0,3.38,0.0,67.5,26.875,117.375,1,over med
631.0,3.35,1.0,71.25,10.0,101.25,0,over med
1242.0,5.7,1.0,112.5,26.625,139.125,1,low
293.0,1.66,1.0,41.25,9.75,51.0,0,low
515.0,2.59,1.0,56.25,6.075000000000003,62.325,0,low
253.0,1.4,1.0,37.5,5.700000000000003,52.2,0,low
792.0,4.67,1.0,90.0,34.625,146.625,1,over med
580.0,2.62,1.0,63.75,6.0,84.75,0,under med
463.0,2.25,1.0,56.25,6.375,74.625,0,under med
613.0,2.46,2.0,63.75,5.950000000000003,83.7,0,under med
2613.0,9.69,1.0,183.375,26.625,210.0,1,low
386.0,3.19,1.0,56.25,26.625,82.875,1,low
1760.0,12.55,1.0,210.0,26.94999999999999,283.95,1,high
390.0,2.24,1.0,48.75,26.700000000000003,90.45,1,under med
819.0,3.06,1.0,112.5,2.1999999999999886,137.7,0,over med
590.0,2.43,1.0,63.75,9.450000000000005,88.2,0,under med
548.0,2.53,1.0,63.75,10.125,91.875,0,over med
1412.0,6.92,2.0,131.25,13.449999999999989,173.7,0,high
905.0,3.06,1.0,82.5,5.700000000000003,106.2,0,over med
585.0,1.8,1.0,60.0,33.675,117.675,1,over med
636.0,3.89,1.0,78.75,26.700000000000003,126.45,1,over med
764.0,3.44,1.0,78.75,5.950000000000003,101.7,0,over med
517.0,2.54,6.0,60.0,6.200000000000003,79.2,0,under med
203.0,1.5,1.0,37.5,6.0,43.5,0,low
650.0,5.86,3.0,97.5,5.700000000000003,124.2,0,over med
1341.0,13.6,1.0,195.0,55.125,295.125,0,high
349.0,1.71,1.0,45.0,6.0,51.0,0,low
626.0,3.11,1.0,67.5,5.700000000000003,88.2,0,under med
1263.0,4.41,1.0,112.5,5.700000000000017,142.20000000000002,0,over med
439.0,2.57,1.0,56.25,34.125,105.375,1,under med
518.0,3.38,2.0,71.25,9.75,111.0,0,high
593.0,2.3,1.0,63.75,5.950000000000003,83.7,0,under med
838.0,4.18,1.0,90.0,9.625,119.625,0,over med
1075.0,4.43,1.0,105.0,10.224999999999994,126.225,0,under med
733.0,2.62,1.0,71.25,13.650000000000006,105.9,0,over med
946.0,9.59,1.0,142.5,9.425000000000011,197.925,0,high
316.0,1.46,1.0,41.25,6.0,47.25,0,low
1289.0,10.73,1.0,172.5,30.375,202.875,1,low
2829.0,28.47,1.0,390.0,6.0,495.0,0,high
403.0,1.95,1.0,48.75,6.0,69.75,0,under med
712.0,3.3,1.0,78.75,27.125,121.875,1,under med
1722.0,16.03,5.0,236.25,34.19999999999999,324.45,1,high
914.0,5.49,1.0,105.0,9.699999999999989,137.7,0,over med
722.0,4.26,1.0,82.5,26.92500000000001,136.425,1,high
1045.0,4.51,2.0,97.5,26.375,148.875,1,over med
1339.0,9.5,1.0,153.75,26.625,216.375,1,high
1555.0,8.56,1.0,153.75,5.900000000000006,199.65,0,high
933.0,9.32,1.0,142.5,27.125,191.625,1,over med
534.0,2.78,1.0,63.75,13.5,77.25,0,low
863.0,4.99,1.0,93.75,26.625,120.375,1,low
911.0,9.5,1.0,142.5,6.0,148.5,0,low
746.0,3.91,1.0,78.75,30.200000000000017,130.95000000000002,1,over med
775.0,5.95,1.0,101.25,27.02500000000001,166.275,1,high
722.0,4.35,2.0,82.5,26.375,130.875,1,over med
1840.0,7.26,1.0,157.5,26.67500000000001,230.175,1,high
300.0,2.22,1.0,48.75,9.75,58.5,0,low
526.0,4.35,1.0,71.25,30.375,101.625,1,low
830.0,9.01,1.0,135.0,6.0,141.0,0,low
679.0,4.62,1.0,86.25,6.450000000000003,110.7,0,over med
151.0,1.19,2.0,150.0,2.6999999999999886,182.7,0,high
594.0,2.99,1.0,63.75,26.875,101.625,1,under med
762.0,2.78,1.0,75.0,6.200000000000003,97.2,0,under med
518.0,2.43,1.0,60.0,13.549999999999995,95.55,0,over med
316.0,1.42,1.0,41.25,6.0,47.25,0,low
1492.0,7.5,1.0,150.0,26.94999999999999,211.95,1,high
1202.0,10.94,1.0,168.75,34.62500000000003,243.37500000000003,1,high
3375.0,6.36,1.0,255.0,6.0,261.0,0,low
523.0,2.3,1.0,60.0,13.200000000000005,88.2,0,under med
1596.0,4.23,1.0,131.25,27.07499999999999,197.325,1,high
701.0,2.53,1.0,67.5,6.024999999999992,84.52499999999999,0,under med
581.0,2.48,1.0,63.75,13.950000000000005,92.7,0,under med
538.0,3.04,1.0,60.0,33.95,112.95,1,over med
1062.0,3.94,1.0,93.75,26.77500000000001,156.525,1,high
901.0,4.18,1.0,90.0,26.94999999999999,139.95,1,over med
383.0,2.41,1.0,52.5,6.25,75.75,0,over med
505.0,1.45,1.0,52.5,5.625,70.125,0,under med
688.0,2.16,2.0,75.0,2.25,77.25,0,low
798.0,4.02,1.0,82.5,27.125,131.625,1,over med
556.0,4.28,1.0,75.0,26.950000000000017,121.95000000000002,1,over med
512.0,1.51,1.0,48.75,5.950000000000003,65.7,0,under med
540.0,1.4,2.0,56.25,6.000000000000007,62.25000000000001,0,low
721.0,5.05,1.0,93.75,26.625,135.375,1,under med
1019.0,6.92,1.0,120.0,5.5,163.5,0,high
1208.0,5.47,1.0,116.25,33.625,187.875,1,high
449.0,1.3,1.0,75.0,2.25,77.25,0,low
561.0,1.88,1.0,60.0,6.200000000000003,79.2,0,under med
741.0,2.08,1.0,71.25,13.5,84.75,0,low
504.0,2.8,1.0,60.0,9.75,69.75,0,low
360.0,1.43,1.0,41.25,6.450000000000003,56.7,0,low
5118.0,4.23,1.0,82.5,5.5,96.0,0,low
1628.0,5.49,1.0,131.25,13.449999999999989,173.7,0,high
1512.0,13.0,1.0,198.75,26.700000000000045,270.45000000000005,1,high
1210.0,5.52,1.0,112.5,34.099999999999994,168.6,1,over med
1018.0,2.91,1.0,86.25,13.450000000000005,119.7,0,over med
1582.0,7.45,5.0,161.25,26.19999999999999,225.45,1,high
1470.0,4.17,1.0,120.0,26.57499999999999,190.575,1,high
227.0,1.13,1.0,33.75,10.25,54.0,0,under med
513.0,2.74,3.0,60.0,34.375,117.375,1,over med
492.0,2.51,1.0,60.0,9.700000000000005,83.7,0,under med
278.0,1.35,1.0,41.25,6.0,47.25,0,low
592.0,2.4,1.0,63.75,9.450000000000005,88.2,0,under med
295.0,2.59,1.0,48.75,6.424999999999997,71.175,0,under med
803.0,3.65,1.0,78.75,5.75,97.5,0,under med
730.0,2.93,6.0,71.25,34.44999999999999,131.7,1,high
387.0,1.35,2.0,45.0,5.75,63.75,0,under med
1029.0,8.35,2.0,135.0,34.42500000000001,211.425,1,high
605.0,2.91,1.0,67.5,26.450000000000003,112.95,1,over med
381.0,5.39,1.0,78.75,9.450000000000005,106.2,0,over med
533.0,3.85,1.0,63.75,6.0,84.75,0,under med
302.0,2.0,2.0,45.0,6.0,51.0,0,low
597.0,1.96,1.0,60.0,13.200000000000005,88.2,0,under med
685.0,2.37,1.0,67.5,6.049999999999997,95.55,0,over med
680.0,2.9,2.0,71.25,6.450000000000003,92.7,0,under med
1110.0,6.63,1.0,120.0,9.75,129.75,0,low
328.0,2.14,1.0,48.75,5.950000000000003,65.7,0,under med
2256.0,16.99,1.0,262.5,26.125,326.625,1,high
795.0,3.99,1.0,82.5,26.32499999999999,141.825,1,high
2711.0,19.59,1.0,307.5,29.950000000000102,405.4500000000001,1,high
907.0,4.18,2.0,90.0,26.875,139.875,1,over med
913.0,4.28,1.0,93.75,5.950000000000003,119.7,0,over med
952.0,4.84,5.0,97.5,6.0,103.5,0,low
207.0,0.8,2.0,33.75,9.75,43.5,0,low
360.0,1.82,1.0,45.0,26.950000000000003,85.95,1,under med
832.0,3.33,2.0,78.75,6.0,84.75,0,low
1356.0,5.42,2.0,123.75,33.875,173.625,1,under med
973.0,4.81,1.0,93.75,26.625,132.375,1,under med
321.0,0.79,1.0,37.5,13.5,51.0,0,low
662.0,3.8,1.0,75.0,6.0,81.0,0,low
685.0,3.01,1.0,71.25,6.450000000000003,92.7,0,under med
